NAME,ELO,YEAR
Southwest Minnesota State,1478.44648514,2017.0
Chestnut Hill,1478.42395091,2014.0
Chestnut Hill,1478.42395091,2015.0
Philander Smith,1478.4115234,2011.0
Mansfield,1478.4001548,2013.0
Mansfield,1478.4001548,2014.0
Mansfield,1478.4001548,2016.0
Mansfield,1478.4001548,2015.0
Arkansas Tech,1478.37646551,2017.0
Arkansas Tech,1478.37646551,2016.0
Brescia,1478.36822098,2011.0
Willamette,1478.3561225,2011.0
Guilford,1478.35475631,2013.0
Guilford,1478.35475631,2012.0
Rutgers-Newark,1478.30037756,2016.0
Rutgers-Newark,1478.30037756,2017.0
Drake,1478.26701916,2015.0
Georgia Tech,1478.20454865,2011.0
Eastern Washington,1478.11518224,2014.0
Hardin-Simmons,1478.08786731,2012.0
Hardin-Simmons,1478.08786731,2011.0
St. Catharine,1478.07586071,2012.0
St. Catharine,1478.07586071,2011.0
St. Catharine,1478.07586071,2013.0
Lake Erie,1478.07363221,2012.0
Central Methodist,1478.00113767,2012.0
Central Methodist,1478.00113767,2013.0
Calumet College,1477.90067958,2013.0
Calumet College,1477.90067958,2016.0
Calumet College,1477.90067958,2012.0
Calumet College,1477.90067958,2017.0
Calumet College,1477.90067958,2015.0
Calumet College,1477.90067958,2014.0
Dean,1477.89428818,2017.0
Science and Arts of Oklahoma,1477.88560773,2016.0
Science and Arts of Oklahoma,1477.88560773,2017.0
Science and Arts of Oklahoma,1477.88560773,2014.0
Science and Arts of Oklahoma,1477.88560773,2012.0
Science and Arts of Oklahoma,1477.88560773,2013.0
Science and Arts of Oklahoma,1477.88560773,2015.0
Science and Arts of Oklahoma,1477.88560773,2011.0
St. Ambrose,1477.86511782,2017.0
St. Ambrose,1477.86511782,2016.0
Providence,1477.85095044,2011.0
Saint Joseph's (ME),1477.83287148,2012.0
Saint Joseph's (ME),1477.83287148,2016.0
Saint Joseph's (ME),1477.83287148,2011.0
Saint Joseph's (ME),1477.83287148,2017.0
Saint Joseph's (ME),1477.83287148,2013.0
Saint Joseph's (ME),1477.83287148,2015.0
Saint Joseph's (ME),1477.83287148,2014.0
LeTourneau,1477.74190962,2012.0
George Fox,1477.69372316,2011.0
George Fox,1477.69372316,2012.0
Clearwater Christian,1477.65947219,2016.0
Clearwater Christian,1477.65947219,2017.0
Clearwater Christian,1477.65947219,2015.0
Clearwater Christian,1477.65947219,2014.0
North Carolina-Asheville,1477.61260047,2013.0
Worcester State,1477.59182547,2017.0
Worcester State,1477.59182547,2016.0
Ottawa (KS),1477.55304271,2017.0
Northwest Christian,1477.51720453,2015.0
Tampa,1477.44543285,2016.0
Tampa,1477.44543285,2017.0
Emory,1477.44062477,2012.0
Concordia (OR),1477.40627745,2014.0
Concordia (OR),1477.40627745,2012.0
Concordia (OR),1477.40627745,2013.0
Northwestern State,1477.38696732,2012.0
Manchester,1477.38023659,2013.0
McMurry,1477.30351341,2011.0
Arkansas-Fort Smith,1477.22642021,2014.0
Lebanon Valley,1477.21908717,2017.0
Berry,1477.11159527,2015.0
Berry,1477.11159527,2016.0
Berry,1477.11159527,2017.0
Rogers State,1477.08090931,2011.0
Bethel (TN),1477.07417344,2011.0
St. Francis (NY),1476.98519624,2016.0
Presbyterian,1476.97051699,2012.0
Doane College,1476.94614955,2012.0
Doane College,1476.94614955,2014.0
Doane College,1476.94614955,2011.0
Doane College,1476.94614955,2013.0
Doane College,1476.94614955,2016.0
Doane College,1476.94614955,2015.0
McNeese State,1476.94551061,2015.0
Loyola (MD),1476.90729785,2011.0
Glenville State,1476.79579635,2017.0
Mary Washington,1476.79579635,2012.0
Glenville State,1476.79579635,2015.0
Barry,1476.79579635,2011.0
Methodist,1476.79579635,2011.0
Barry,1476.79579635,2013.0
Mary Washington,1476.79579635,2013.0
Glenville State,1476.79579635,2014.0
Barry,1476.79579635,2016.0
Mary Washington,1476.79579635,2011.0
LaGrange,1476.79579635,2011.0
Glenville State,1476.79579635,2013.0
Glenville State,1476.79579635,2012.0
Mary Washington,1476.79579635,2015.0
Glenville State,1476.79579635,2016.0
Barry,1476.79579635,2017.0
Mary Washington,1476.79579635,2014.0
Barry,1476.79579635,2012.0
Glenville State,1476.79579635,2011.0
Barry,1476.79579635,2015.0
Barry,1476.79579635,2014.0
Northwest Nazarene,1476.79260266,2014.0
Transylvania,1476.78162304,2015.0
Transylvania,1476.78162304,2017.0
Transylvania,1476.78162304,2016.0
Emerson,1476.67908861,2015.0
Trinity (TX),1476.65143372,2014.0
Adrian,1476.62987709,2017.0
Bacone,1476.61687783,2013.0
Bacone,1476.61687783,2012.0
Chadron State,1476.57211771,2015.0
Maryville (MO),1476.55791263,2011.0
Manhattan,1476.53783072,2016.0
Southern Tech,1476.50888831,2015.0
Southern Tech,1476.50888831,2014.0
Southern Tech,1476.50888831,2017.0
Southern Tech,1476.50888831,2016.0
Bowling Green State,1476.4113361,2013.0
Tennessee Tech,1476.30063592,2017.0
Western Carolina,1476.29275411,2013.0
Flagler,1476.22920271,2017.0
Flagler,1476.22920271,2015.0
Flagler,1476.22920271,2016.0
Jamestown,1476.14163005,2015.0
Jamestown,1476.14163005,2014.0
Jamestown,1476.14163005,2012.0
Jamestown,1476.14163005,2016.0
Jamestown,1476.14163005,2017.0
Jamestown,1476.14163005,2013.0
Bob Jones University,1476.0943192,2014.0
Minnesota-Morris,1476.03920432,2015.0
Minnesota-Morris,1476.03920432,2014.0
Pacific (OR),1475.87824411,2013.0
Morehouse,1475.87258712,2014.0
Morehouse,1475.87258712,2016.0
Morehouse,1475.87258712,2015.0
Salve Regina,1475.84418631,2014.0
Salve Regina,1475.84418631,2016.0
Salve Regina,1475.84418631,2015.0
Southern-New Orleans,1475.81108134,2012.0
Southern-New Orleans,1475.81108134,2011.0
Lenoir-Rhyne,1475.79317486,2012.0
Lenoir-Rhyne,1475.79317486,2011.0
Johnson & Wales (CO),1475.7910127,2011.0
Dakota State,1475.73931812,2013.0
Chattanooga,1475.70015453,2011.0
South Alabama,1475.69575509,2015.0
Hawaii-Hilo,1475.68112638,2012.0
Hawaii-Hilo,1475.68112638,2013.0
Elizabeth City State,1475.65889248,2017.0
Taylor (IN),1475.64371785,2016.0
Taylor (IN),1475.64371785,2015.0
Taylor (IN),1475.64371785,2017.0
Taylor (IN),1475.64371785,2014.0
Eckerd,1475.64364512,2015.0
Hope,1475.62457919,2015.0
Hope,1475.62457919,2012.0
Hope,1475.62457919,2017.0
Hope,1475.62457919,2013.0
Hope,1475.62457919,2014.0
Hope,1475.62457919,2016.0
Florida National University,1475.57585453,2014.0
Johnson C. Smith,1475.5385205,2012.0
Johnson C. Smith,1475.5385205,2015.0
Johnson C. Smith,1475.5385205,2014.0
Johnson C. Smith,1475.5385205,2011.0
Johnson C. Smith,1475.5385205,2016.0
Johnson C. Smith,1475.5385205,2013.0
Johnson C. Smith,1475.5385205,2017.0
Limestone,1475.50695012,2014.0
Texas College,1475.49799286,2013.0
Texas College,1475.49799286,2012.0
Texas College,1475.49799286,2014.0
SUNY-Oneonta,1475.46361743,2017.0
Corban,1475.44251017,2016.0
Corban,1475.44251017,2015.0
Judson,1475.36802358,2011.0
Missouri S&T,1475.34631897,2014.0
Aurora,1475.27128864,2016.0
Aurora,1475.27128864,2015.0
Aurora,1475.27128864,2017.0
Crown College,1475.23116524,2014.0
Crown College,1475.23116524,2015.0
Crown College,1475.23116524,2013.0
Crown College,1475.23116524,2016.0
Cheyney,1475.22500204,2012.0
Geneva,1475.22219413,2014.0
Geneva,1475.22219413,2015.0
Geneva,1475.22219413,2013.0
Grace,1475.17524124,2017.0
Northland,1475.17251973,2017.0
Midland Lutheran,1475.16292135,2016.0
Midland Lutheran,1475.16292135,2017.0
Midland Lutheran,1475.16292135,2015.0
Midland Lutheran,1475.16292135,2013.0
Midland Lutheran,1475.16292135,2012.0
Midland Lutheran,1475.16292135,2014.0
Midland Lutheran,1475.16292135,2011.0
Quinnipiac,1475.14183739,2015.0
Florida Tech,1475.12921678,2012.0
Florida Tech,1475.12921678,2011.0
Maine-Machias,1475.11996366,2011.0
Black Hills State,1475.11754327,2011.0
Black Hills State,1475.11754327,2013.0
Black Hills State,1475.11754327,2012.0
Dickinson State (ND),1475.04671424,2015.0
Queens (NC),1475.0,2017.0
Ferrum,1475.0,2012.0
Millikin,1475.0,2017.0
Marian (IN),1475.0,2013.0
Emory & Henry,1475.0,2011.0
Millikin,1475.0,2015.0
Concordia (IL),1475.0,2011.0
Northeastern State,1475.0,2016.0
Minnesota-Duluth,1475.0,2011.0
Waldorf,1475.0,2011.0
Northeastern State,1475.0,2013.0
West Florida,1475.0,2013.0
Purdue North Central,1475.0,2011.0
Vassar,1475.0,2015.0
Sul Ross State,1475.0,2013.0
Ferrum,1475.0,2011.0
Millsaps,1475.0,2013.0
Minnesota-Duluth,1475.0,2013.0
Vassar,1475.0,2017.0
Eastern Oregon,1475.0,2014.0
Bluefield (WV),1475.0,2013.0
Mary Hardin-Baylor,1475.0,2016.0
Vassar,1475.0,2011.0
Eastern Oregon,1475.0,2012.0
Truman State,1475.0,2011.0
Purdue North Central,1475.0,2013.0
College of Idaho,1475.0,2012.0
West Florida,1475.0,2011.0
Millikin,1475.0,2013.0
Huntington,1475.0,2012.0
Mary Hardin-Baylor,1475.0,2013.0
Colorado-Colorado Springs,1475.0,2013.0
Lesley,1475.0,2011.0
Grand Canyon,1475.0,2011.0
Mary Hardin-Baylor,1475.0,2012.0
Queens (NC),1475.0,2013.0
Huntington,1475.0,2013.0
Truman State,1475.0,2012.0
West Florida,1475.0,2015.0
Ferrum,1475.0,2013.0
Vassar,1475.0,2016.0
Queens (NC),1475.0,2016.0
Huntington,1475.0,2016.0
Hendrix,1475.0,2011.0
Colorado-Colorado Springs,1475.0,2011.0
West Florida,1475.0,2012.0
Vassar,1475.0,2012.0
Farmingdale State,1475.0,2014.0
Texas A&M-Kingsville,1475.0,2012.0
Millikin,1475.0,2011.0
Farmingdale State,1475.0,2013.0
Texas Lutheran,1475.0,2011.0
Northeastern State,1475.0,2014.0
Oglethorpe,1475.0,2012.0
Bluefield (WV),1475.0,2011.0
Hendrix,1475.0,2012.0
Queens (NC),1475.0,2011.0
Marian (IN),1475.0,2017.0
West Florida,1475.0,2017.0
Johnson & Wales (NC),1475.0,2011.0
West Alabama,1475.0,2011.0
Tuskegee,1475.0,2012.0
Farmingdale State,1475.0,2015.0
Northeastern State,1475.0,2012.0
Marian (IN),1475.0,2011.0
Eastern Oregon,1475.0,2013.0
Tennessee Temple,1475.0,2011.0
Sul Ross State,1475.0,2014.0
Vassar,1475.0,2014.0
West Florida,1475.0,2014.0
Vassar,1475.0,2013.0
North Greenville,1475.0,2011.0
Farmingdale State,1475.0,2012.0
Mary Hardin-Baylor,1475.0,2017.0
Northeastern State,1475.0,2015.0
Lesley,1475.0,2012.0
Mary Hardin-Baylor,1475.0,2011.0
Huntington,1475.0,2011.0
Purdue North Central,1475.0,2014.0
Queens (NC),1475.0,2014.0
West Florida,1475.0,2016.0
Texas A&M-Kingsville,1475.0,2014.0
Howard Payne,1475.0,2011.0
Texas A&M-Kingsville,1475.0,2011.0
Minnesota-Duluth,1475.0,2012.0
Edward Waters,1475.0,2012.0
Marian (IN),1475.0,2014.0
Texas A&M-Kingsville,1475.0,2013.0
Millsaps,1475.0,2012.0
College of Idaho,1475.0,2011.0
Sul Ross State,1475.0,2012.0
Northeastern State,1475.0,2011.0
Marian (IN),1475.0,2016.0
Mary Hardin-Baylor,1475.0,2015.0
Millikin,1475.0,2016.0
Sul Ross State,1475.0,2011.0
North Greenville,1475.0,2012.0
Bluefield (WV),1475.0,2012.0
Randolph,1475.0,2011.0
Purdue North Central,1475.0,2012.0
Marian (IN),1475.0,2015.0
Sul Ross State,1475.0,2015.0
Erskine,1475.0,2011.0
Cameron,1475.0,2011.0
Colorado-Colorado Springs,1475.0,2012.0
Queens (NC),1475.0,2015.0
Eastern Oregon,1475.0,2011.0
Millikin,1475.0,2012.0
Farmingdale State,1475.0,2011.0
Purdue North Central,1475.0,2015.0
Huntington,1475.0,2015.0
Piedmont,1475.0,2011.0
Concordia (IL),1475.0,2012.0
Millikin,1475.0,2014.0
Oglethorpe,1475.0,2011.0
Huntington,1475.0,2017.0
Lesley,1475.0,2013.0
Mary Hardin-Baylor,1475.0,2014.0
Queens (NC),1475.0,2012.0
St. Francis (IL),1475.0,2011.0
Huntington,1475.0,2014.0
Marian (IN),1475.0,2012.0
Millsaps,1475.0,2011.0
Tuskegee,1475.0,2011.0
Edward Waters,1475.0,2011.0
Henderson State,1475.0,2011.0
Valley City State,1474.98054306,2011.0
Philadelphia Biblical,1474.97961255,2011.0
Queens (NY),1474.89186607,2016.0
Queens (NY),1474.89186607,2017.0
Mobile,1474.84831141,2011.0
Silver Lake,1474.81253719,2017.0
Silver Lake,1474.81253719,2016.0
Kentucky Christian,1474.80187108,2013.0
Kentucky Christian,1474.80187108,2012.0
Kentucky Christian,1474.80187108,2011.0
Kentucky Christian,1474.80187108,2014.0
Gwynedd-Mercy,1474.74289983,2012.0
Gwynedd-Mercy,1474.74289983,2011.0
Lehigh,1474.7126792,2011.0
Martin Methodist,1474.68791001,2011.0
Martin Methodist,1474.68791001,2012.0
Metropolitan State,1474.64973809,2014.0
Metropolitan State,1474.64973809,2017.0
Metropolitan State,1474.64973809,2016.0
Metropolitan State,1474.64973809,2015.0
Radford,1474.61826477,2017.0
Presentation,1474.599671,2017.0
Presentation,1474.599671,2014.0
Presentation,1474.599671,2015.0
Presentation,1474.599671,2016.0
Saint Mary's (MN),1474.57925499,2016.0
Western Oregon,1474.56110308,2015.0
Western Oregon,1474.56110308,2014.0
Western Oregon,1474.56110308,2013.0
West Virginia Wesleyan,1474.55521589,2016.0
West Virginia Wesleyan,1474.55521589,2015.0
West Virginia Wesleyan,1474.55521589,2014.0
Florida Southern,1474.54566962,2013.0
Florida Southern,1474.54566962,2014.0
Florida Southern,1474.54566962,2016.0
Florida Southern,1474.54566962,2015.0
Florida Southern,1474.54566962,2012.0
Florida Southern,1474.54566962,2017.0
Saint Mary (KS),1474.49049159,2016.0
Saint Mary (KS),1474.49049159,2017.0
Saint Mary (KS),1474.49049159,2013.0
Saint Mary (KS),1474.49049159,2015.0
Saint Mary (KS),1474.49049159,2012.0
Saint Mary (KS),1474.49049159,2014.0
Fort Valley State,1474.45042902,2013.0
Fort Valley State,1474.45042902,2012.0
Rocky Mountain,1474.40839935,2017.0
Lewis & Clark,1474.4044736,2011.0
Tusculum,1474.40331974,2013.0
Tusculum,1474.40331974,2011.0
Tusculum,1474.40331974,2012.0
Mt. St. Mary (NY),1474.40158168,2017.0
Saint Joseph's,1474.32939045,2011.0
Fontbonne,1474.27773274,2012.0
Fontbonne,1474.27773274,2011.0
Southern Illinois-Edwardsville,1474.21540273,2015.0
DePaul,1474.19598613,2013.0
Siena Heights,1474.19027203,2013.0
Montana State-Billings,1474.17320635,2012.0
Montana State-Billings,1474.17320635,2013.0
Saint Joseph's (IN),1474.11681641,2013.0
Saint Joseph's (IN),1474.11681641,2012.0
Rhodes,1474.07732273,2017.0
Rhodes,1474.07732273,2016.0
Rhodes,1474.07732273,2015.0
Cal State Stanislaus,1474.06160111,2013.0
Cal State Stanislaus,1474.06160111,2015.0
Cal State Stanislaus,1474.06160111,2011.0
Cal State Stanislaus,1474.06160111,2012.0
Cal State Stanislaus,1474.06160111,2016.0
Cal State Stanislaus,1474.06160111,2014.0
Cal State Stanislaus,1474.06160111,2017.0
Greensboro,1474.03944628,2012.0
Greensboro,1474.03944628,2011.0
Holy Names,1473.9274788,2011.0
Point Loma Nazarene,1473.88657424,2015.0
Point Loma Nazarene,1473.88657424,2013.0
Point Loma Nazarene,1473.88657424,2014.0
Upper Iowa,1473.87619495,2017.0
Upper Iowa,1473.87619495,2013.0
Upper Iowa,1473.87619495,2016.0
Upper Iowa,1473.87619495,2012.0
Upper Iowa,1473.87619495,2015.0
Upper Iowa,1473.87619495,2014.0
Arizona Christian,1473.67733123,2012.0
Notre Dame (CA),1473.65403674,2016.0
Dowling,1473.56173379,2017.0
Dowling,1473.56173379,2013.0
Alaska-Anchorage,1473.56173379,2011.0
Dowling,1473.56173379,2012.0
Dowling,1473.56173379,2014.0
Dowling,1473.56173379,2011.0
Dowling,1473.56173379,2016.0
Dowling,1473.56173379,2015.0
Champion Baptist,1473.54965786,2011.0
Culver-Stockton,1473.52627039,2011.0
Culver-Stockton,1473.52627039,2012.0
North Carolina-Asheville,1473.50893916,2015.0
Warren Wilson,1473.4685808,2011.0
Southwestern (AZ),1473.46016632,2012.0
Southwestern (AZ),1473.46016632,2017.0
Southwestern (AZ),1473.46016632,2013.0
Southwestern (AZ),1473.46016632,2016.0
Southwestern (AZ),1473.46016632,2015.0
Southwestern (AZ),1473.46016632,2011.0
Southwestern (AZ),1473.46016632,2014.0
Voorhees,1473.42266512,2012.0
Voorhees,1473.42266512,2011.0
Voorhees,1473.42266512,2013.0
Catholic,1473.41780597,2015.0
Catholic,1473.41780597,2016.0
Catholic,1473.41780597,2017.0
St. Catharine,1473.4080335,2014.0
Old Westbury,1473.40454091,2016.0
Old Westbury,1473.40454091,2015.0
Old Westbury,1473.40454091,2017.0
Old Westbury,1473.40454091,2014.0
Old Westbury,1473.40454091,2013.0
Fort Lewis,1473.36248218,2017.0
Lincoln,1473.34970654,2016.0
Lincoln,1473.34970654,2017.0
Lander,1473.34025917,2014.0
Lander,1473.34025917,2013.0
Lander,1473.34025917,2016.0
Lander,1473.34025917,2011.0
Lander,1473.34025917,2012.0
Lander,1473.34025917,2015.0
Austin College,1473.33280145,2011.0
Roosevelt,1473.33280145,2011.0
Earlham (IN),1473.30526238,2014.0
Wittenberg,1473.29676913,2016.0
Wittenberg,1473.29676913,2017.0
Wittenberg,1473.29676913,2014.0
Wittenberg,1473.29676913,2015.0
Baruch College,1473.27694958,2011.0
Baruch College,1473.27694958,2013.0
Baruch College,1473.27694958,2012.0
Hampden-Sydney,1473.22187753,2013.0
Hampden-Sydney,1473.22187753,2012.0
Hampden-Sydney,1473.22187753,2011.0
Hampden-Sydney,1473.22187753,2014.0
Brigham Young-Hawaii,1473.21282325,2011.0
Coe,1473.20420365,2013.0
Fisk,1473.20420365,2011.0
Colorado Christian,1473.20420365,2011.0
Ohio Dominican,1473.20420365,2011.0
Southeastern,1473.20420365,2011.0
Tennessee Wesleyan,1473.20420365,2011.0
Ohio Dominican,1473.20420365,2012.0
Stillman,1473.20420365,2012.0
Pomona-Pitzer,1473.20420365,2011.0
Tennessee Wesleyan,1473.20420365,2012.0
Rockhurst,1473.20420365,2011.0
NYU-Poly,1473.20420365,2011.0
Madonna,1473.20420365,2012.0
Madonna,1473.20420365,2011.0
Tennessee Wesleyan,1473.20420365,2015.0
Tennessee Wesleyan,1473.20420365,2014.0
Stillman,1473.20420365,2011.0
Stillman,1473.20420365,2013.0
Tennessee Wesleyan,1473.20420365,2013.0
Coe,1473.20420365,2012.0
Mount Ida College,1473.20420365,2011.0
Coe,1473.20420365,2011.0
Adams State,1473.19573395,2015.0
Michigan Tech,1473.15421185,2016.0
Michigan Tech,1473.15421185,2017.0
Michigan Tech,1473.15421185,2013.0
Michigan Tech,1473.15421185,2014.0
Michigan Tech,1473.15421185,2012.0
Michigan Tech,1473.15421185,2015.0
Saginaw Valley State,1473.13707838,2011.0
Lincoln (PA),1473.11960243,2013.0
Lincoln (PA),1473.11960243,2016.0
Lincoln (PA),1473.11960243,2014.0
Lincoln (PA),1473.11960243,2015.0
Lincoln (PA),1473.11960243,2017.0
Lincoln (PA),1473.11960243,2012.0
Lincoln (PA),1473.11960243,2011.0
Cincinnati Christian,1473.08510572,2011.0
Cincinnati Christian,1473.08510572,2012.0
King (TN),1473.08385523,2013.0
King (TN),1473.08385523,2014.0
King (TN),1473.08385523,2012.0
King (TN),1473.08385523,2011.0
Anderson (SC),1473.07570131,2012.0
Anderson (SC),1473.07570131,2011.0
Anderson (SC),1473.07570131,2014.0
Anderson (SC),1473.07570131,2013.0
Malone,1473.05652766,2011.0
Southern Wesleyan,1473.04609689,2012.0
Walla Walla,1473.01416689,2012.0
Haverford,1473.01178412,2013.0
Olivet,1472.95661183,2017.0
Northern Michigan,1472.86195411,2015.0
Northern Michigan,1472.86195411,2014.0
Peru State,1472.80254467,2012.0
Toccoa Falls,1472.79671256,2011.0
Rhode Island,1472.78424031,2013.0
Cairn,1472.76779978,2013.0
Cal State Los Angeles,1472.73154116,2017.0
Notre Dame de Namur,1472.73030935,2012.0
Notre Dame de Namur,1472.73030935,2011.0
Notre Dame de Namur,1472.73030935,2013.0
Haskell Indian Nations Institute,1472.63589998,2011.0
Eastern Illinois,1472.60750244,2017.0
Pacific Lutheran,1472.58684038,2012.0
Western Oregon,1472.58122276,2016.0
Arizona State,1472.5686766,2012.0
Lynchburg,1472.54509645,2011.0
Shenandoah,1472.54075576,2011.0
Albertus Magnus,1472.40788005,2013.0
Coastal Georgia,1472.40375199,2012.0
Fayetteville State,1472.35662538,2016.0
Fayetteville State,1472.35662538,2017.0
Fayetteville State,1472.35662538,2014.0
Fayetteville State,1472.35662538,2015.0
Mary,1472.35528466,2012.0
Indiana-East,1472.35476725,2011.0
Indiana-East,1472.35476725,2012.0
Wilmington (DE),1472.3511471,2011.0
Morehouse,1472.32865014,2017.0
Texas-Arlington,1472.27901539,2015.0
Westminster (MO),1472.21797721,2016.0
Westminster (MO),1472.21797721,2017.0
Montana State,1472.20891981,2016.0
Fredonia State,1472.16453353,2017.0
Fredonia State,1472.16453353,2015.0
Fredonia State,1472.16453353,2013.0
Fredonia State,1472.16453353,2014.0
Fredonia State,1472.16453353,2016.0
Fredonia State,1472.16453353,2012.0
Crowley's Ridge,1472.13336038,2011.0
Northern New Mexico,1472.12404529,2011.0
Northeastern State,1472.08000927,2017.0
Arkansas-Fort Smith,1472.03646606,2015.0
New Hampshire,1472.00350792,2015.0
Capital,1471.99206486,2017.0
Capital,1471.99206486,2016.0
Capital,1471.99206486,2015.0
Wright State,1471.98590786,2012.0
New Mexico Highlands,1471.92496125,2016.0
New Mexico Highlands,1471.92496125,2017.0
Louisiana State-Shreveport,1471.84058331,2013.0
Louisiana State-Shreveport,1471.84058331,2014.0
